file,label
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004264.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000807.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003933.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002996.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000890.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000284.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001119.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001441.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000079.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002575.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003476.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001927.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000731.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004281.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001841.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003535.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002166.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003788.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003845.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003475.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004574.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002830.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000536.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001486.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004405.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001652.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004687.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004916.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001867.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002061.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004708.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004393.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003989.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001015.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001122.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002823.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002182.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001532.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004282.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000189.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000798.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000742.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002112.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000187.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004685.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003459.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004051.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000882.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002231.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004552.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003738.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002383.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003614.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000976.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000019.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001748.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002577.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001568.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000354.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000174.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002103.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001846.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001934.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004897.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000732.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003410.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001991.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004709.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002767.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003642.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001387.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000970.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002050.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002395.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003421.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002972.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003398.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003707.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001520.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003985.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001557.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002150.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003813.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004465.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000623.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003664.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004001.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000356.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001321.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003092.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003184.jpg,Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004024.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003708.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002221.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002034.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002940.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001171.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000183.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004596.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000835.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002197.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001046.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001248.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002452.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000163.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000142.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004309.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002531.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002952.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001635.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000650.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001658.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003638.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001720.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000456.jpg,Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004815.jpg,Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003280.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002929.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002997.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004690.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003251.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002356.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000606.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004758.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001313.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004105.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000962.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000787.jpg,Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001433.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000372.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003131.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004933.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004721.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004254.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001426.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001759.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004612.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004430.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003051.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001087.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002529.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000149.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004843.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001614.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001669.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003909.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003912.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004720.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002760.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001013.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001043.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000628.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002464.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004529.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002670.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003551.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004915.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000132.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004355.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003977.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004072.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000131.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003312.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003083.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001733.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004855.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000870.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003249.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004749.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003138.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002206.jpg,Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000722.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002958.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003122.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000385.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002397.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000221.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001201.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002205.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002098.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004274.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004771.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004423.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002282.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004762.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001622.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002878.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004191.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001580.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004804.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004660.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001198.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003842.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000287.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004845.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004619.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003387.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001959.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004806.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003271.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000931.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001848.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004345.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003520.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004239.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003121.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000702.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000985.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001649.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000912.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001361.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003277.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000661.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002957.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001623.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004002.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001950.jpg,Plastic Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003623.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003388.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001970.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004964.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000995.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000533.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002541.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003248.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004248.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004522.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003464.jpg,Small Plastic Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003957.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002587.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002171.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002323.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002632.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000121.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001115.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004605.jpg,Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00001929.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003962.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002982.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004849.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000335.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004006.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004715.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000026.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00004656.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003561.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002338.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002179.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000681.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00002119.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00000548.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Plastic Bottles/00003226.jpg,Water Bottle
