file,label
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002725.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004652.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001800.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002100.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003244.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000739.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004190.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004358.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001939.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004494.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001628.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004241.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003553.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001140.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001360.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004554.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002335.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001518.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000298.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004498.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001105.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002033.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004948.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001245.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001772.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002281.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004017.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004575.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001277.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001118.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000346.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004640.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000078.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004753.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000527.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003833.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002156.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003313.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004830.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001244.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000502.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004950.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000206.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003062.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003400.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004196.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003823.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004149.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002175.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002782.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004227.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000854.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000708.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000706.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004233.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001156.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000010.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002698.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002278.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000200.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000585.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001066.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000136.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002213.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002159.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002146.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004166.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003027.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002999.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004169.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000391.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001232.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001670.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004684.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001086.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004954.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001452.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003338.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004364.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000017.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000274.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000955.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002454.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004743.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004936.jpg,Soda Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003441.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000622.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001529.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003996.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001573.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004626.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000655.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004047.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001718.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001186.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004433.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001343.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004350.jpg,Wine Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004111.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001753.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003654.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001659.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004599.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003005.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003686.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002355.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001352.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000321.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000619.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000856.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004177.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004595.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002218.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002667.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003385.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000887.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002855.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001820.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000984.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004084.jpg,Soda Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003422.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004586.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004778.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000905.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004046.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003543.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002576.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002526.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002791.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002740.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002164.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001987.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002200.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001401.jpg,Soda Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004644.jpg,Large Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002559.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003586.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003311.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001586.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004369.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000496.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003749.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001804.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002671.jpg,Large Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001316.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001108.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002803.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002381.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001584.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002373.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002008.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001493.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002148.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002237.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002030.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004366.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004445.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002815.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001930.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001448.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001577.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002151.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003531.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000384.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001660.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004086.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003525.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004951.jpg,Plastic Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002327.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001562.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000309.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002499.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003437.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004967.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001677.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004067.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000519.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002208.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003142.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000005.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000575.jpg,Soda Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000811.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003140.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001463.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002544.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002003.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000935.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000325.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000879.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002649.jpg,Water Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002506.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002347.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001711.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003290.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003294.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004877.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004506.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003555.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000541.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000694.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002522.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003778.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003592.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001148.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003196.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003376.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002277.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004089.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004416.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003812.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003004.jpg,Large Plastic Bottles
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001276.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000839.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004291.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003363.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001420.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004752.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004010.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000336.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002039.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000198.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004697.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004219.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000525.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003417.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003811.jpg,Soda Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000535.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002320.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001331.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004983.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004641.jpg,Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002139.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002600.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003868.jpg,Large Plastic Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003873.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001085.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001487.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004162.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001758.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003457.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004974.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000825.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001627.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002512.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003499.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001747.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000110.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002235.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001646.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004304.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00003779.jpg,Large Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00000832.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00004607.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00002238.jpg,Water Bottle
/tmp/tmp0id2u9a8/Bottle Images/Bottle Images/Plastic Bottles/00001809.jpg,Water Bottle
